Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-28,64.84012469692455,66.84407795058377,63.907011010462384,65.44645326323621,10169172,0.0,0.0
2020-05-29,66.00978654010964,67.44155116413424,65.16878857888528,65.61881527238369,15221511,0.0,0.0
2020-06-01,65.72854322476434,66.53419585973258,65.37320867693462,65.76124834156204,17117759,0.0,0.0
2020-06-02,66.40983812199715,67.09268711106537,65.65703174071047,66.41658974429365,18733515,0.0,0.0
2020-06-03,65.6761826625339,66.54570007620426,65.47417103910871,66.22954915639863,19631815,0.0,0.0
2020-06-04,66.36424372004024,67.29345905807679,66.1213797223577,66.51409046800669,17734824,0.0,0.0
2020-06-05,66.15582561872068,66.7968552754498,66.15586558496386,66.53755827037524,13425794,0.0,0.0
2020-06-08,66.81640210756005,68.2222058234479,65.31333790560414,66.62467460013295,8459321,0.0,0.0
2020-06-09,66.59438316689386,67.89714985142943,66.69029214514534,67.08992873455966,16614333,0.0,0.0
2020-06-10,67.9140653798719,68.11892540688727,67.20733405865778,67.24916819726936,18880074,0.0,0.0
2020-06-11,66.57993081993136,68.84990305349513,66.30630024689262,67.41772104474342,14666620,0.0,0.0
2020-06-12,67.34345278971168,68.9165159279992,65.9209402872404,67.74671270593996,16729919,0.0,0.0
2020-06-15,68.48324217629896,70.52536881092603,66.77862597936274,67.64464192131591,16774434,0.0,0.0
2020-06-16,67.18290038327274,68.21875947055611,66.72366432047761,67.40046975725376,13174983,0.0,0.0
2020-06-17,66.43735422221822,68.05764059617144,66.1102030055306,67.09479355442042,18398088,0.0,0.0
2020-06-18,66.62236484047578,67.02858268772782,64.71849908017387,66.51282905920695,22821187,0.0,0.0
2020-06-19,66.90011358155442,67.36088843208212,66.58099701234191,67.1378097026617,17606463,0.0,0.0
2020-06-22,66.3972066787772,66.83749175587059,65.87646389090509,66.81514180658635,13226146,0.0,0.0
2020-06-23,66.20930111285942,67.44705794475452,65.64950209097712,66.75723651825878,15089723,0.0,0.0
2020-06-24,68.06702638053744,66.88764813333415,66.4820921952036,66.68283957772447,8698832,0.0,0.0
2020-06-25,66.65810899230378,67.55110984584655,66.52617919924762,66.78388494239584,16515936,0.0,0.0
2020-06-26,66.07482213205991,68.66248353460047,66.69121190225171,67.03760581222635,17625427,0.0,0.0
2020-06-29,68.05177882951861,67.60744042264122,66.54833315987986,67.30492395001585,21363499,0.0,0.0
2020-06-30,67.44488867159461,68.07839933136094,66.79919225759166,67.13935321903932,15245869,0.0,0.0
2020-07-01,66.71551241302562,67.51653625902777,66.55012558767295,67.09874562853551,16428493,0.0,0.0
2020-07-02,66.7266654193591,67.89945997163849,65.36211991787047,67.19322496370216,12888532,0.0,0.0
2020-07-03,67.46523579330909,69.96265233283334,65.85041528736974,67.12849939522998,14254346,0.0,0.0
2020-07-06,67.49730207563651,67.72659732575548,66.062619883929,67.62076123938124,12885752,0.0,0.0
2020-07-07,66.81529936118342,68.17815344961662,67.66511325504976,67.77828827040597,15203266,0.0,0.0
2020-07-08,68.90278247009782,68.76208214971543,67.70405393355313,68.00916248779548,15238443,0.0,0.0
2020-07-09,68.00161880638677,68.40408458407569,67.36606101578423,68.21861403749475,16944857,0.0,0.0
2020-07-10,69.32920546072096,69.0549108140711,67.93306872225129,68.58141959247975,14943237,0.0,0.0
2020-07-13,69.28588309620561,68.84729477193177,67.75674906910326,68.64666561722275,15576266,0.0,0.0
2020-07-14,67.76822689751131,69.31293126224433,65.49612289554615,68.26873166975273,15889529,0.0,0.0
2020-07-15,68.91652461419898,68.61165664173316,67.66122118035487,68.3999296820174,14661491,0.0,0.0
2020-07-16,67.89026885519662,69.71216728598661,67.2704522399505,68.21599013012846,16160784,0.0,0.0
2020-07-17,67.13569812730358,68.52712156437556,66.78917399892887,68.06904842070556,15856277,0.0,0.0
2020-07-20,68.0444774962828,69.24170874884317,68.03669471393297,68.25677657929387,18222162,0.0,0.0
2020-07-21,68.83907473110975,68.88428441460226,68.2430863318163,68.64025598022161,16555467,0.0,0.0
2020-07-22,68.42743899363137,69.4311161583201,67.93515035592799,68.65880731762954,14043100,0.4248108872777671,0.0
2020-07-23,68.61027814826268,69.05185509504172,68.51534829299565,68.76380231872523,14982552,0.0,0.0
2020-07-24,69.85876999255915,70.27527306015828,68.5951285536725,69.28698697009484,15471930,0.0,0.0
2020-07-27,69.42515498016701,69.70335413758892,68.98791737444778,69.37190799002197,14344871,0.0,0.0
2020-07-28,69.74363354996856,71.20902285683854,70.03447459187893,70.16528270561103,25060349,0.0,0.0
2020-07-29,70.6989950646016,71.01580763564475,69.36023499542057,70.34797990276795,13175449,0.0,0.0
2020-07-30,69.93180748071298,70.03129006642551,69.01913273874855,69.83296969723585,16739082,0.0,0.0
2020-07-31,68.81156251016114,70.38479404877164,70.04033159493083,70.07236491089216,15034510,0.0,0.0
2020-08-03,70.41445549180226,71.45254579820347,69.25546786395496,70.20027903491653,14898055,0.0,0.0
2020-08-04,70.79685947069204,71.71713099061208,69.90946164509505,70.60094511683398,16009612,0.0,0.0
2020-08-05,70.8268737455176,71.42442810695628,70.2327982251736,70.81681318072717,16917060,0.0,0.0
2020-08-06,71.23521348288749,71.53767235005927,70.4546006471439,70.7893631923527,10006724,0.0,0.0
2020-08-07,70.100136619738,72.06086094247772,70.15312607256753,70.43633341190124,19876663,0.0,0.0
2020-08-10,70.5563086283151,70.54105201425257,69.63296267924487,70.38805873390464,17139121,0.0,0.0
2020-08-11,69.36402753498943,70.61673481889378,70.09371948726206,70.1475072205731,12474142,0.0,0.0
2020-08-12,70.19167202885849,70.10690416703869,69.97119868164707,69.98812683715907,8989670,0.0,0.0
2020-08-13,71.15617858111598,70.56189972928287,70.02879094115342,70.17964873334603,13026393,0.0,0.0
2020-08-14,70.19831169125024,72.82451958782039,70.14865525028216,70.69573986748401,16852456,0.0,0.0
2020-08-17,70.44953112579945,71.24202808879274,69.84625706934035,70.82943219179334,23409337,0.0,0.0
2020-08-18,70.13112116412628,70.80925750636187,68.63011855736515,70.48612888557206,18346287,0.0,0.0
2020-08-19,70.70014081281047,71.30652274402907,69.89861209875427,70.63514169990968,10322295,0.0,0.0
2020-08-20,70.4784150692648,71.75361988956715,70.50596280019482,71.00993320569165,14804991,0.0,0.0
2020-08-21,71.05359376388049,72.62680456929418,70.0960250649837,70.84297007453499,15675178,0.0,0.0
2020-08-24,71.24232594221318,72.84961035553934,70.56628745614339,70.8189059694786,15881371,0.0,0.0
2020-08-25,71.10679599887494,72.23286154870598,70.34399514806547,70.83962239214806,11159335,0.0,0.0
2020-08-26,69.73642367352514,70.85825459667437,70.06906007144008,70.62063138634417,15689984,0.0,0.0
2020-08-27,71.32934595572172,71.74505079117976,69.68478391031128,70.83176212314241,13902736,0.0,0.0
2020-08-28,71.28097569562365,70.89705587835105,69.75323111431094,70.81229198849681,11786074,0.0,0.0
2020-08-31,71.37021399597533,72.16799303439133,69.75526417164664,70.95513330980218,16492993,0.0,0.0
2020-09-01,70.89245521218677,71.11686651190904,69.507726050079,70.70603408785887,18567127,0.0,0.0
2020-09-02,70.70220608478132,71.7554204597419,69.71976566617968,70.59211142767876,18092737,0.0,0.0
2020-09-03,71.34250130799677,72.33544269177705,69.56089830008023,70.82630660893358,17894134,0.0,0.0
2020-09-04,71.69385966071471,70.85250378776719,70.57629404122586,70.73210291691298,13978909,0.0,0.0
2020-09-07,70.79148309988724,71.50485378211549,68.89501619925453,71.26800333156967,19823151,0.0,0.0
2020-09-08,71.70515095502454,72.48417521248567,69.67194039466202,71.16608825712714,16436738,0.0,0.0
2020-09-09,71.20852493564612,72.35456093488399,70.98511358762495,71.25163348464986,15829551,0.0,0.0
2020-09-10,71.48487754350373,72.18882212137437,70.30148353334026,71.54971406951803,14655323,0.0,0.0
2020-09-11,70.3744053525995,71.77217102387141,70.70148963019511,71.14267069779052,15544588,0.0,0.0
2020-09-14,70.49066218818754,70.77308977719623,70.59873323888182,70.63305689294523,17769729,0.0,0.0
2020-09-15,69.69551831713008,70.27025420504786,68.65452499344539,70.19415079611429,24514153,0.0,0.0
2020-09-16,70.35995102739062,72.18043042683554,70.284322929804,70.5918782421436,17892364,0.0,0.0
2020-09-17,69.89634068812622,71.268416581065,69.31209879363496,70.44543388001529,13898656,0.0,0.0
2020-09-18,71.00771286005369,72.67576480332187,69.70556181558185,71.23216705371019,16436497,0.0,0.0
2020-09-21,70.87927072024009,72.0272138618856,69.55301488840256,71.08232589875179,14273905,0.0,0.0
2020-09-22,71.20566103110895,71.22414250439002,70.85334812164054,71.15728357188955,21906668,0.0,0.0
2020-09-23,70.83229247776826,71.90092666452145,69.5299266852332,71.63966740891392,16214149,0.0,0.0
2020-09-24,71.53864502402867,72.58033974693997,71.76190632064169,72.26140409790133,20829295,0.0,0.0
2020-09-25,73.08087849300303,74.38334368976685,71.75349731704331,72.89992135763777,17064801,0.0,0.0
2020-09-28,72.8839351028978,73.50288969146547,73.19354197166047,73.28265416143284,17697217,0.0,0.0
2020-09-29,74.1475168712276,73.86624129842336,71.68396310206712,73.61025197611264,19013224,0.0,0.0
2020-09-30,73.92117946640234,75.07734686059035,72.85659864877302,73.80854460539481,14275754,0.0,0.0
2020-10-01,74.36612339157747,74.92635627596903,73.43142404601357,74.06274231647427,14347653,0.0,0.0
2020-10-02,74.6235763407393,75.64657424666726,72.71368008840986,73.91823018052885,20699169,0.0,0.0
2020-10-05,73.53891221722388,75.38554963541405,73.32525841785655,73.69376762312717,19076091,0.0,0.0
2020-10-06,73.42666189841208,75.51581453581144,70.95758329669881,73.71390525112021,17472705,0.0,0.0
2020-10-07,74.12000329989974,74.09605627275911,73.13247255150822,73.68415200710032,17510595,0.0,0.0
2020-10-08,73.82439400550649,73.83746610602334,72.24850896163794,73.56963722354165,16951300,0.0,0.0
2020-10-09,73.70649272468118,75.89240361500187,72.90615235357015,73.80015787959184,22205930,0.0,0.0
2020-10-12,74.80423293123174,74.6140662893768,73.86008575220526,74.10850394775376,16673455,0.0,0.0
2020-10-13,74.05080773246742,75.31356278765449,72.99470208827879,74.15692988738738,16973916,0.0,0.0
2020-10-14,74.6386282479767,75.30240041351925,72.62543689034656,74.62224142919881,12973818,0.0,0.0
2020-10-15,74.31254644847148,74.45497218013028,72.42786297083967,74.30193512305435,14126649,0.0,0.0
2020-10-16,73.79888793467104,75.33315781890512,73.28156132044913,74.26618488212029,11576294,0.0,0.0
2020-10-19,74.11242489578538,74.30430121547249,73.90996873247063,74.07363220104219,19784954,0.41058336233398884,0.0
2020-10-20,74.23469097886314,73.87569198073614,72.78569556233465,73.53631089016389,10028986,0.0,0.0
2020-10-21,73.7567754078056,74.74266487726031,72.85599847727904,73.53429125011752,13803168,0.0,0.0
2020-10-22,73.53622739177229,74.49200047941292,72.95861186235605,73.52069567857282,6086858,0.0,0.0
2020-10-23,73.91691897252252,75.99432809605358,73.09683618308242,73.99780261310536,14891670,0.0,0.0
2020-10-26,74.37569418172117,75.02865257401014,73.8407843496466,74.210260667518,14589443,0.0,0.0
2020-10-27,74.30124421951054,75.76292263990395,70.67130242601047,73.92636090526594,20574112,0.0,0.0
2020-10-28,74.81070530183716,74.77772896478429,73.35728724158398,74.50608588639228,19088508,0.0,0.0
2020-10-29,74.73010088343553,74.89860367447089,72.97427222702386,74.89603331434651,14450312,0.0,0.0
2020-10-30,75.25683002346089,76.30011629853007,74.65165590359976,75.09443922640584,19189920,0.0,0.0
2020-11-02,75.29037891552647,76.4822497428674,73.28523663433258,75.05040904495233,15273647,0.0,0.0
2020-11-03,74.28303243287456,74.91093939569029,73.11238657464193,74.78662992663806,16431596,0.0,0.0
2020-11-04,74.78327257083903,75.13417873413319,73.57719688733253,74.69915730024718,11829348,0.0,0.0
2020-11-05,73.96945524434928,75.11305972233393,74.01195154450396,75.05010718750046,13784708,0.0,0.0
2020-11-06,75.88121026363721,76.02338973337707,74.55683452059989,75.63994340872662,15473889,0.0,0.0
2020-11-09,76.4576824772904,77.14530191773848,75.53575016764104,76.12751095000907,17577221,0.0,0.0
2020-11-10,76.37935693988418,76.01040627052946,75.4284859498919,76.00558387699094,15843292,0.0,0.0
2020-11-11,75.4970353546785,76.39725365972814,75.49073463266797,75.69455878076329,21187403,0.0,0.0
2020-11-12,75.9163396880883,77.62369290589761,74.74558578310327,75.76181627057628,16491452,0.0,0.0
2020-11-13,75.96838357540517,75.68684652125194,74.39134645935421,75.25640665263458,9404351,0.0,0.0
2020-11-16,76.08549364507827,75.7309882017433,75.07949229372797,75.37860882093264,16398936,0.0,0.0
2020-11-17,75.3451222904905,77.07667879854009,74.94625515034122,75.35970864010378,10744451,0.0,0.0
2020-11-18,75.31506591211847,78.21466145890376,73.05399523242295,75.24540609675368,12673599,0.0,0.0
2020-11-19,75.34808603191593,75.22834509548525,72.11703011337046,74.7926304595487,14827369,0.0,0.0
2020-11-20,74.22207069878189,75.07910981136479,74.58323263180718,74.97247170641297,13909191,0.0,0.0
2020-11-23,74.67700977873528,75.41643146626438,74.28622313736295,74.83854765007379,11544172,0.0,0.0
2020-11-24,75.18136804475225,74.78577743755501,72.20639624742171,74.51358281698387,17235270,0.0,0.0
2020-11-25,74.16563769763283,73.74479385009776,73.50331562407398,73.67803742679045,14945320,0.0,0.0
2020-11-26,73.88067020092657,74.94273236047682,72.78986476796656,73.69603831210162,16160007,0.0,0.0
2020-11-27,73.50117404798667,74.35000151340093,74.03637060087647,74.25409025065197,24501172,0.0,0.0
2020-11-30,74.75400947333414,75.61677683813872,74.44556943168394,74.77896458985472,13636294,0.0,0.0
2020-12-01,74.37349371038329,75.7774641040094,72.80107911140308,74.66845140850825,14699034,0.0,0.0
2020-12-02,74.6800410567254,74.75721287794575,72.14049697428038,74.51452160531679,8199276,0.0,0.0
2020-12-03,74.27733146549686,75.27184703501752,74.21865943784543,74.6820048078943,14934610,0.0,0.0
2020-12-04,73.89659449990648,74.9423142628531,72.02583848868238,74.4094561973938,18290894,0.0,0.0
2020-12-07,73.4946432230904,75.2535213258211,74.2117880771721,74.52707586193223,17750016,0.0,0.0
2020-12-08,75.39499842693348,74.87851275964711,72.93254697829325,74.78409608444514,16517192,0.0,0.0
2020-12-09,74.97959994365281,75.19395196163565,74.4699275171321,75.17948519937434,19644735,0.0,0.0
2020-12-10,75.25543298252748,75.71793843925866,75.14072164090118,75.17686009067621,22651289,0.0,0.0
2020-12-11,75.14217093924479,75.44609388369507,75.10550265097692,75.14328999748189,20304764,0.0,0.0
2020-12-14,74.37382014905434,76.97089494543845,72.41582282427241,74.9075371155346,14611201,0.0,0.0
2020-12-15,74.05769124804623,75.17206390162106,73.37850432245385,74.68722370377033,11748255,0.0,0.0
2020-12-16,74.1444808997657,75.53598261823208,73.41895967385734,74.64713846276432,13981971,0.0,0.0
2020-12-17,74.42372897948879,75.11890364726435,73.86313616216563,74.78531319890348,12849925,0.0,0.0
2020-12-18,75.27076237104522,75.36496380297204,74.10514283582833,75.08745924753832,17864772,0.0,0.0
2020-12-21,74.47682188094119,75.98250010183475,74.51074883489753,74.87468071270149,12520312,0.0,0.0
2020-12-22,76.2240111459433,76.1554817490138,74.4193140641322,75.35076583014599,17161958,0.0,0.0
2020-12-23,75.81138511163212,77.04035513820223,75.11240822532496,75.29780959368554,17778823,0.0,0.0
2020-12-24,75.72406121585222,75.50136219419534,73.96194117827048,75.31988144101936,14808271,0.0,0.0
2020-12-25,75.06447060220219,75.66989849131382,75.11439666941936,75.12430005343877,13138965,0.0,0.0
2020-12-28,75.18284942276006,75.50441256693966,74.36111046352197,74.42570905489981,22017397,0.0,0.0
2020-12-29,74.61069877820348,74.91626498212491,74.42202655922101,74.71970159376404,10833019,0.0,0.0
2020-12-30,74.95399968746352,75.52235034520446,74.1999354045641,74.96963039454064,15266258,0.0,0.0
2020-12-31,74.99919060621406,74.92464101418932,74.44089672944794,74.91420333633943,15152155,0.0,0.0
2021-01-01,75.31427771796986,75.3085512162113,73.86541745426088,74.96336619769819,15293540,0.0,0.0
2021-01-04,75.46576094037717,77.19139747372692,73.87113751685145,75.14730690087568,16461191,0.0,0.0
2021-01-05,74.47023158306017,75.09203007376867,73.47633008089615,74.70779422228247,19028882,0.0,0.0
2021-01-06,74.31192362195769,74.88980250439609,73.80941245775804,74.57842048167066,15540646,0.0,0.0
2021-01-07,75.16608324900687,75.41782152697621,74.746723891148,74.84613177043083,15234381,0.0,0.0
2021-01-08,74.85698377546063,75.4451644150508,73.99214614598769,74.49936548351502,15511063,0.0,0.0
2021-01-11,74.42036532361601,75.27170206037181,73.62083877280176,74.61704088602745,13753829,0.0,0.0
2021-01-12,73.44616663801249,74.77290449939942,73.56351654213759,74.23976067285172,19249031,0.0,0.0
2021-01-13,74.30581107058363,74.81069516743469,74.18601608284726,74.40946911858775,13908956,0.0,0.0
2021-01-14,74.74040295955196,77.05121780317411,72.86650055827005,74.42864006013903,17636168,0.43417513839398325,0.0
2021-01-15,74.87675506755608,74.76857610266289,72.26619782912691,73.97404664434619,17329964,0.0,0.0
2021-01-18,73.75451714386783,74.81815934573825,72.5997965615229,74.35349612503816,15333482,0.0,0.0
2021-01-19,73.94994104315646,74.23344776451329,73.84937630041057,74.16322666957174,17806568,0.0,0.0
2021-01-20,73.75563631161313,74.38937997255569,72.58517465365276,73.95033809237582,13882081,0.0,0.0
2021-01-21,74.71867659996798,74.3334765215584,72.98685590338282,74.04077393025223,17366731,0.0,0.0
2021-01-22,74.39823617223804,75.8490603664096,73.40338964448047,74.41570692246736,17512843,0.0,0.0
2021-01-25,73.68771437252315,76.83981841471743,71.52738712684527,74.14137765220929,14582672,0.0,0.0
2021-01-26,74.46972078703908,76.8466814117103,72.3287124037448,74.19037314557816,16830881,0.0,0.0
2021-01-27,74.14726340761325,74.90260769477788,73.38603454945296,74.34958266763373,17435816,0.0,0.0
2021-01-28,73.97595708489976,75.81583459820864,74.44658325463828,74.58815072157874,19665399,0.0,0.0
2021-01-29,74.22540346814495,76.42543624009257,73.65215689873473,74.67179012178302,18316638,0.0,0.0
2021-02-01,75.45947900064117,77.9576583591576,73.81464675434866,74.59245802342986,16870482,0.0,0.0
2021-02-02,74.5671298950016,75.0122475258672,73.95595883897526,74.37502528417687,12704390,0.0,0.0
2021-02-03,74.48565962714422,74.70381721100465,72.9749819513234,74.43177959941795,22629532,0.0,0.0
2021-02-04,74.01616774751487,75.35355361206906,73.649934293531,74.14111461542089,12242476,0.0,0.0
2021-02-05,73.44182492233188,74.37928847152595,71.71945572850237,73.29575050127248,22074610,0.0,0.0
2021-02-08,73.59794049597014,74.5263514537142,72.53511250571974,73.45782252296888,17104211,0.0,0.0
2021-02-09,73.90625325393663,73.8824653950276,71.42910138750857,73.76016883983296,12989304,0.0,0.0
2021-02-10,73.13993803384305,73.76910592679103,71.52151887685496,73.08251548870417,18015363,0.0,0.0
2021-02-11,73.24528106832098,73.3504803439957,72.6158989047871,72.81088189916821,16121909,0.0,0.0
2021-02-12,73.03952393855407,76.15498569565037,70.8759805307088,73.0279717655537,20002197,0.0,0.0
2021-02-15,73.18765126343654,74.62356992891802,72.03973350531454,73.67662068121285,16103311,0.0,0.0
2021-02-16,73.40810302659345,74.9594089088502,73.7116951266123,73.71431447204388,14402633,0.0,0.0
2021-02-17,72.53791403910434,73.81014442969484,72.92787316978168,73.52742338584919,8926246,0.0,0.0
2021-02-18,74.51752563603888,74.09734795952205,71.30777366631888,73.50411707801769,20320819,0.0,0.0
2021-02-19,74.37957146013781,74.83318076538748,71.91399409622554,73.94819416416146,14008980,0.0,0.0
2021-02-22,73.37103406370092,75.84396658986593,72.82546050636512,73.78606931126554,16791356,0.0,0.0
2021-02-23,73.4371026274436,73.62823264691899,72.9631287674764,73.57802505214214,15735997,0.0,0.0
2021-02-24,73.14652474199612,74.0802354490163,72.63927274956883,73.46496297909934,15271307,0.0,0.0
2021-02-25,73.98204532256898,75.24967059143499,72.5546433926746,73.21077171688192,18700542,0.0,0.0
2021-02-26,72.56948657963667,73.80897816313562,71.63553880027001,73.27942516177214,20357054,0.0,0.0
2021-03-01,73.85596279918079,74.15789423839833,73.7851106216377,73.7987247697714,18350979,0.0,0.0
2021-03-02,73.87332310921273,75.92791538431857,73.73591607548019,73.92758703049516,17609545,0.0,0.0
2021-03-03,74.29727986780125,76.53476493215203,73.40092110252843,73.88386055244669,16205307,0.0,0.0
2021-03-04,73.77633190735283,74.76386082471083,73.33850374233731,73.82833652121518,18330214,0.0,0.0
2021-03-05,72.51233264728934,73.39755825473881,72.56498021480414,73.39143708561706,15795748,0.0,0.0
2021-03-08,73.56290604447099,74.99110682753079,72.41513099797936,73.6884649617922,19711311,0.0,0.0
2021-03-09,73.21116344903626,75.2154846867841,73.57665784286314,73.69724455800792,18375397,0.0,0.0
2021-03-10,73.7150555989795,74.2498247506982,73.24871908813948,73.67526582570122,18357504,0.0,0.0
2021-03-11,75.38248501467052,76.75843687206692,73.34757657733344,74.66539649641035,17970209,0.0,0.0
2021-03-12,73.917539975929,75.2580820382806,73.74611239367418,74.78725259804514,15104267,0.0,0.0
2021-03-15,74.19386464152358,74.90344572211332,72.61296759648275,74.59397600922352,16684783,0.0,0.0
2021-03-16,74.22201214327782,74.5079198298341,73.8523310636114,74.49835862016957,11365560,0.0,0.0
2021-03-17,74.68439450343432,76.6395112371571,74.58543340099918,74.87521005114093,21669017,0.0,0.0
2021-03-18,75.31159821613913,76.46536614099522,74.22634165597802,74.9415353840865,15294797,0.0,0.0
2021-03-19,74.45564914477613,75.22544346715765,73.91060671491142,74.54242135355682,17847353,0.0,0.0
2021-03-22,75.05848457306652,75.41699619960708,72.74981796674884,74.8505832102063,14809795,0.0,0.0
2021-03-23,74.36966911099671,76.43352658121131,73.72936265811113,74.6825556328626,11859505,0.0,0.0
2021-03-24,75.39194391620407,76.60877419798022,72.52046469797997,75.2769817434951,16160040,0.0,0.0
2021-03-25,76.02235154203035,77.2615619511055,75.13753161213675,75.63345272659149,17439967,0.0,0.0
2021-03-26,75.16558138702405,75.9252163087147,75.42743490363979,75.5317311618926,17528894,0.0,0.0
2021-03-29,76.33920722884933,77.60414017038791,75.40598186052928,75.94852816894607,17569359,0.0,0.0
2021-03-30,76.02757905244744,76.0905772536505,73.11722218369198,76.00139266808365,16304494,0.0,0.0
2021-03-31,76.81247713627333,78.39751574295742,75.15273263242976,76.28974701603221,15430692,0.0,0.0
2021-04-01,76.36699220716572,77.49091755000987,75.18256540145188,76.46770215720422,17378521,0.0,0.0
2021-04-02,76.43696448521527,76.92099913007053,75.38300536302839,76.24634215763422,20555298,0.0,0.0
2021-04-05,76.06553143965425,76.883239377559,76.04914998306295,76.08583455549352,17916906,0.0,0.0
2021-04-06,76.37928301700435,76.45629115978832,74.44894642797752,76.42738914802464,19136398,0.0,0.0
2021-04-07,76.48899575801022,78.1270072957891,76.33394333649123,76.35953054389738,16221342,0.0,0.0
2021-04-08,76.53942003138579,76.45898022767913,74.33348788159411,76.27101629677334,10933106,0.0,0.0
2021-04-09,75.3922823029246,78.52132131121652,75.84442157761514,76.0170647588866,13135758,0.0,0.0
2021-04-12,76.89355011039602,76.74004477559286,75.84229597372358,76.17673330598709,17162970,0.0,0.0
2021-04-13,75.89825032763564,76.89436652744472,76.11570062471144,76.82808184791054,18223925,0.4345067723414241,0.0
2021-04-14,76.1980078707354,77.77502236207407,75.50882705885417,76.54041392560484,17757868,0.0,0.0
2021-04-15,76.53313671205477,76.82226697056527,75.63163378074333,76.58027124743722,20228556,0.0,0.0
2021-04-16,77.24270506336278,77.27865391987349,74.90292813878781,77.0365270788198,19459387,0.0,0.0
2021-04-19,77.83330741717654,78.30678869538855,74.81087921333256,77.04522115330585,18820128,0.0,0.0
2021-04-20,76.28436891439083,77.48435807801089,76.91614518516258,77.21351465850339,16125511,0.0,0.0
2021-04-21,76.67352562427706,78.12218181235988,76.91408530639173,76.92737268847192,14009062,0.0,0.0
2021-04-22,76.02501693221004,78.0551945025287,75.89665442205575,77.08843367610967,15631706,0.0,0.0
2021-04-23,77.08066166049974,78.7115290397869,75.79929342716808,77.06485067354463,12703659,0.0,0.0
2021-04-26,77.52896180879848,77.49958124654202,76.45744679493505,77.39312001654847,21316231,0.0,0.0
2021-04-27,78.57727276425378,78.81766054937505,77.16752821081823,77.78187489316815,19314947,0.0,0.0
2021-04-28,78.65158779437148,79.76734799888742,77.03239594161943,78.59127041392475,20608515,0.0,0.0
2021-04-29,79.31968537665509,79.13665358721468,78.31417233438867,78.7976728119339,19739841,0.0,0.0
2021-04-30,79.21982736333275,79.82711264939647,78.13867565050226,78.92790882256323,9591010,0.0,0.0
2021-05-03,78.80108045241529,79.36452038835714,77.41866392375984,79.01870455091787,17218392,0.0,0.0
2021-05-04,78.24073670338478,79.01606189509832,78.40618043147344,78.9452170767808,11435500,0.0,0.0
2021-05-05,79.21670642315398,79.66466050471256,77.48110873743867,79.07920527400807,15648173,0.0,0.0
2021-05-06,78.27695617286209,79.36782058549967,77.9576192235412,79.02300718143476,14345867,0.0,0.0
2021-05-07,79.75354928441367,81.47382217952357,78.45211486299092,79.10594574807884,17399902,0.0,0.0
2021-05-10,79.4525708331131,80.87125018272764,78.65855482392641,79.53360188413151,17822842,0.0,0.0
2021-05-11,79.86157995696904,80.36902242476206,78.9063212620071,79.26399125121333,20383404,0.0,0.0
2021-05-12,79.39817366159018,79.7961278403757,77.69433625164538,79.63828087865637,15065756,0.0,0.0
2021-05-13,80.20013943627853,80.69470785392463,79.84114147316798,80.06571404307803,19264508,0.0,0.0
2021-05-14,80.16723780727214,81.69412715162096,80.00939384646416,80.0625633786048,15502422,0.0,0.0
2021-05-17,79.43572465890506,80.74515604300392,78.58941935886395,79.45824671791053,13115712,0.0,0.0
2021-05-18,79.09177875722543,81.71328390289482,79.08325301745445,79.30810851392373,12994841,0.0,0.0
2021-05-19,79.92561053199873,79.8505082602165,79.51376053034514,79.72938252276347,16656735,0.0,0.0
2021-05-20,79.29158204145597,80.47058649272724,78.77982064588359,79.75466367319757,18463283,0.0,0.0
2021-05-21,78.88226150593208,80.63944644376842,77.72682441913467,79.4869791704116,17729591,0.0,0.0
2021-05-24,79.98902958099619,79.44871804221007,77.21805405720099,79.36761613433278,12094312,0.0,0.0
2021-05-25,80.01541752817522,80.08669745522691,78.89521355287361,79.65183353372917,16000138,0.0,0.0
2021-05-26,79.88079143109694,82.35490580715724,79.73195434006432,79.84784562679582,22033479,0.0,0.0
2021-05-27,80.64068852440532,81.61802587327122,78.59801909047101,79.80811733313342,15532311,0.0,0.0
2021-05-28,79.59609658451122,81.11654074338408,75.50940688574786,79.72997934387364,14408713,0.0,0.0
2021-05-31,80.30566952881958,80.80684807021694,78.15757380191582,79.6443179188251,16903526,0.0,0.0
2021-06-01,79.48720330071419,80.32730888901456,78.86367598544686,79.39941625825128,18514687,0.0,0.0
2021-06-02,79.40342905229632,80.15943089932401,79.06763527652934,79.9158044273345,16213435,0.0,0.0
2021-06-03,80.7748566072223,80.39897247796202,79.20549366346715,79.85083651133688,16832563,0.0,0.0
2021-06-04,80.74301917602047,80.47117987417083,79.38073377132224,80.24766375270842,15997467,0.0,0.0
2021-06-07,80.67517789895166,82.5632993835788,79.37248048331845,80.73568841445645,19598106,0.0,0.0
2021-06-08,81.43034602450678,81.80317842505404,81.01655004075725,81.0667603947398,17164439,0.0,0.0
2021-06-09,80.7669488660595,81.58652173226665,79.17796987265656,80.96880058305845,16935702,0.0,0.0
2021-06-10,81.53596669082916,81.64500153979738,79.96929695456453,81.12139217329938,13485407,0.0,0.0
2021-06-11,79.95001176575583,82.9519199863328,81.07860239509219,81.1455510483978,12656935,0.0,0.0
2021-06-14,80.39590109032767,81.1587960728948,80.39314015458204,80.90580175717497,19035238,0.0,0.0
